1023.txt	0	0	0.09397782	0.07144208	0	0.03767884	0.73256767	0.020502392	0	0.03973156
1024.txt	0	0	0.44197527	0.25618482	0	0	0.1881101	0.04561989	0	0.06659841
1025.txt	0	0	0.43483847	0	0	0	0.03426705	0.44455534	0	0.08102005
1026.txt	0.017854076	0	0.5961594	0.16526897	0	0	0	0.18318933	0.030162048	0
1027.txt	0	0	0.57253695	0.3154887	0.06549419	0	0	0	0	0.04146162
1028.txt	0	0	0.8800819	0	0	0	0	0	0	0.104212604
1029.txt	0	0	0.4903163	0	0	0.035648968	0	0	0	0.45805994
103.txt	0.010525773	0	0.63271517	0.084359236	0	0	0	0.2699262	0	0
1030.txt	0	0	0.5411746	0	0	0	0	0	0	0.43877184
1031.txt	0	0	0.84669656	0	0	0	0.05433611	0	0	0.09046266
1032.txt	0	0	0.5566548	0	0	0	0	0	0	0.42172074
1033.txt	0	0	0.6229318	0	0	0	0	0	0	0.35755232
1034.txt	0	0	0.44328535	0.1968721	0.10108275	0.056898557	0.01875469	0.07954556	0	0.102957524
1035.txt	0	0	0.4584879	0	0	0	0.06940252	0	0.3408519	0.1200807
1036.txt	0	0	0.22656001	0.10088577	0	0	0.047719687	0.6174825	0	0
1037.txt	0	0	0.77692103	0.12798223	0.015258281	0	0.052815147	0	0	0.02586613
1038.txt	0	0	0.5846977	0.16962165	0	0	0	0.20046385	0	0.03888794
1039.txt	0	0	0	0.066075005	0	0.6675841	0.079117455	0.044750296	0	0.14197902
104.txt	0	0	0.8930561	0	0.092358276	0	0	0	0	0
1040.txt	0	0	0.5545481	0	0	0	0	0	0	0.4253572
1041.txt	0	0	0.7096132	0	0.03109273	0	0.07992675	0	0	0.16268086
1042.txt	0	0	0.3818405	0	0	0	0.5140133	0.10191134	0	0
1043.txt	0	0	0.8266514	0	0	0	0	0.08320156	0	0.08178232
1044.txt	0	0	0.4893786	0.15543304	0	0	0.28400323	0.049848836	0	0.019725265
1045.txt	0	0.025522284	0.55614793	0	0.053281058	0	0	0	0	0.3503791
1046.txt	0	0	0.32499743	0.30158278	0	0	0	0.29838336	0	0.07048807
1047.txt	0	0	0.4994941	0	0	0.3385809	0	0	0.011824543	0.14558198
1048.txt	0	0	0.53540504	0	0	0	0	0	0	0.44631523
1049.txt	0	0	0.33927065	0.36458597	0	0	0	0.25807732	0	0.034918703
105.txt	0	0	0.32932487	0	0.14001298	0.052680526	0	0.47596946	0	0
1050.txt	0	0	0.6353282	0	0	0	0.26117566	0.09769817	0	0
1051.txt	0	0	0.5759476	0	0	0	0.13232441	0.18299398	0	0.101889245
1052.txt	0	0	0.5320978	0	0	0.39312887	0	0	0	0.065905176
1053.txt	0	0	0.45521694	0.07325745	0	0	0	0.4073789	0	0.061712522
1054.txt	0.014660232	0.014660236	0.0146655785	0.8680306	0.014660225	0.014669855	0.014663911	0.014665952	0.014660234	0.014663223
1055.txt	0	0	0.13171194	0.017045304	0.01627437	0	0.8158687	0.014393668	0	0
1056.txt	0.032342374	0	0.7103965	0	0	0	0	0.10681433	0	0.14408684
1057.txt	0	0	0.54697865	0	0	0.07082897	0	0.23700891	0	0.13258243
1058.txt	0	0	0.51035887	0.42250443	0	0	0	0	0	0.058633555
1059.txt	0	0	0.9463964	0	0	0	0	0	0	0.046382517
106.txt	0	0	0.25028598	0	0.38944268	0	0.037017856	0.30045384	0.020340698	0
1060.txt	0	0	0.6832156	0.06426565	0	0	0.091318525	0.09314496	0.061927162	0
1061.txt	0	0	0.666534	0	0	0	0.078899	0.2166863	0	0.034004077
1062.txt	0	0	0.68421036	0	0	0	0	0.30061522	0	0
1063.txt	0.20859687	0	0.047718503	0.494549	0.17948213	0	0.06855146	0	0	0
1064.txt	0.17398594	0	0.053035744	0.6696983	0.05567694	0	0.017252449	0.030147832	0	0
1065.txt	0	0	0.5610144	0	0	0	0	0	0	0.4193444
1066.txt	0	0	0.09362703	0.08317614	0	0.17313194	0.55859864	0	0	0.08225125
1067.txt	0	0	0.44349492	0.23165914	0.29052666	0	0	0	0	0.024406306
1068.txt	0	0	0.7997262	0.076077506	0	0	0	0.07811435	0	0.040239133
1069.txt	0	0	0.5106923	0.031717144	0	0	0.063154995	0	0	0.37918368
107.txt	0	0	0.17245246	0	0.57121193	0	0	0.2430614	0	0
1070.txt	0	0	0.15700108	0	0	0	0.4590343	0.35371703	0	0.029406944
1071.txt	0	0	0.46173364	0	0	0	0	0	0	0.51771086
1072.txt	0	0	0.38648927	0.01006209	0	0.33598477	0.13225244	0.13236003	0	0
1073.txt	0	0	0.5311845	0	0.09328533	0	0	0	0	0.3579614
1074.txt	0	0	0.5430872	0	0	0	0	0	0	0.43584573
1075.txt	0	0	0.5818975	0	0	0	0	0	0	0.39758328
1076.txt	0.015818309	0	0.37951392	0.35926047	0	0	0	0.20439003	0	0.033284634
1077.txt	0	0	0.6081295	0.18522428	0	0.014822612	0	0.16957861	0	0.020724338
1078.txt	0	0	0.31180498	0	0	0.5037201	0.06781795	0.09301487	0	0.018076532
1079.txt	0	0	0.17523614	0.56423855	0	0.06515728	0	0.12799874	0	0.0633833
108.txt	0	0	0.25799564	0	0.16306715	0	0	0.56909937	0	0
1080.txt	0	0	0.8862699	0	0	0	0	0.10469627	0	0
1081.txt	0	0	0.4574217	0	0.13084835	0	0	0	0	0.39461383
1082.txt	0	0	0.7206377	0	0	0	0	0	0	0.26633382
1083.txt	0	0	0.2201782	0.59342146	0	0.04706049	0	0.13793615	0	0
1084.txt	0.16599797	0	0.0686136	0.5327553	0.16268319	0	0.038980454	0.029699866	0	0
1085.txt	0.03342723	0	0.50822496	0	0	0	0	0	0	0.43990597
1086.txt	0	0	0.24920689	0.117667995	0	0	0.49697477	0.13180023	0	0
1087.txt	0	0	0.67277086	0.062441442	0	0	0.1929821	0.038438328	0	0.031960748
1088.txt	0	0	0.2766836	0.08419494	0	0.34437922	0.18438354	0.10495254	0	0
1089.txt	0	0	0.09702631	0.2079203	0	0.5196364	0.04814058	0.112746105	0	0.013220215
109.txt	0	0	0.21370085	0	0.4299775	0	0	0.35104617	0	0
1090.txt	0	0	0.4014587	0.35074085	0	0	0	0.24327299	0	0
1091.txt	0	0	0.42755184	0	0	0.2252336	0.029607527	0	0	0.3045558
1092.txt	0.35669637	0	0.16703986	0.44458756	0	0	0	0.030992333	0	0
1093.txt	0	0	0.23207182	0.31413582	0	0.19871582	0	0.14717904	0	0.10376021
1094.txt	0	0	0.49061826	0	0.09690517	0	0	0	0.029552585	0.3678988
1095.txt	0	0	0.61169684	0.13493377	0.13278647	0	0.022522448	0.057392713	0	0.03256475
1096.txt	0	0	0.25797996	0.38085926	0	0.14493933	0	0.2134621	0	0
1097.txt	0	0	0.74866813	0.23221032	0	0	0	0	0	0
1098.txt	0	0	0.2297043	0.18768066	0	0	0.34452337	0.050144926	0	0.18667458
1099.txt	0	0	0.5124988	0	0	0	0	0	0	0.46586233
11.txt	0	0	0.43142882	0	0	0	0.558174	0	0	0
110.txt	0	0	0.7006312	0.101251386	0	0	0	0.19407888	0	0
1100.txt	0	0	0.09815939	0	0	0.028648367	0.5929835	0.27663046	0	0
1101.txt	0	0	0	0.8901706	0	0	0	0.10700737	0	0
1102.txt	0	0	0.04391406	0.43337575	0.48980004	0	0.017551374	0	0	0
1103.txt	0	0	0.44983548	0.08852645	0	0.033868916	0.10660994	0.31899923	0	0
1104.txt	0	0	0.6156655	0	0	0	0	0	0	0.36481956
1105.txt	0	0	0.45657519	0	0.053557966	0	0	0	0	0.47306982
1106.txt	0	0	0.5572566	0.0397569	0	0	0	0	0	0.38453832
1107.txt	0	0	0.38666728	0.14581962	0.012604777	0.35561496	0	0.022962354	0	0.073328234
1108.txt	0	0	0.31967002	0.048918493	0.3377767	0	0	0.24033616	0	0.050086237
1109.txt	0	0	0.73324794	0	0	0	0.12495762	0	0	0.13049933
111.txt	0	0	0.94377255	0	0.05015096	0	0	0	0	0
1110.txt	0	0	0.9491479	0	0	0.030315423	0	0	0	0
1111.txt	0	0	0.8488292	0.13574275	0	0	0	0	0	0
1112.txt	0	0	0.531483	0	0	0	0.41851065	0	0	0
1113.txt	0	0	0.7695009	0	0	0.0698179	0	0.15240307	0	0
1114.txt	0	0	0.65655124	0.11835339	0	0	0.054825094	0.14296053	0	0.023874743
1115.txt	0	0	0.6723352	0	0	0	0.2832116	0	0	0
1116.txt	0	0	0.7023602	0.17415395	0	0.12157684	0	0	0	0
1117.txt	0	0	0.5367061	0.07342368	0.35804316	0	0	0	0	0
1118.txt	0	0	0.6184096	0	0	0	0	0.34824675	0	0
1119.txt	0	0	0.99035835	0	0	0	0	0	0	0
112.txt	0	0	0.24800539	0.41006154	0	0.09041618	0	0.24696188	0	0
1120.txt	0	0	0.762789	0	0	0	0.06387091	0.17018856	0	0
1121.txt	0	0	0.8410105	0.0103729945	0	0	0	0.14633742	0	0
1122.txt	0	0	0.072455995	0	0	0.11581623	0.66218287	0.14761487	0	0
1123.txt	0	0	0.34304756	0.25767314	0	0	0.118922815	0.18383361	0	0.09438832
1124.txt	0	0	0.78693044	0	0	0	0.18785396	0	0	0
1125.txt	0.014282552	0.014282554	0.7268696	0.014283166	0.014282706	0.014283539	0.014282972	0.0142841665	0.15886594	0.014282797
1126.txt	0	0	0.44479442	0.28434563	0	0	0.23903194	0	0	0
1127.txt	0	0	0.59538215	0	0	0.058771994	0.30391	0.03666378	0	0
1128.txt	0	0	0.48642093	0	0	0	0	0	0.47693977	0
1129.txt	0.025002746	0.7749404	0.025008963	0.02500604	0.025003713	0.025002746	0.025008686	0.025009071	0.025002746	0.025014872
113.txt	0	0	0.57660985	0	0	0.4126513	0	0	0	0
1130.txt	0	0	0.96072817	0	0	0	0	0	0	0
1131.txt	0	0	0.52936727	0.12328039	0	0	0	0.3356485	0	0
1132.txt	0.014308302	0.014308302	0.8711959	0.014320968	0.014309137	0.014312842	0.014316091	0.014309783	0.014308302	0.014310317
1133.txt	0	0	0.5200345	0	0	0.44186667	0	0	0	0
1134.txt	0	0	0.556984	0.36806592	0.071638264	0	0	0	0	0
1135.txt	0	0	0.8524288	0	0.1327402	0	0	0	0	0
1136.txt	0	0	0.9098269	0	0	0	0	0.038868107	0	0.042316146
1137.txt	0.010000594	0.010000596	0.9099822	0.010001751	0.010000763	0.010001531	0.010000952	0.010003192	0.010007666	0.010000685
1138.txt	0	0	0.8417377	0	0.10815479	0	0	0	0	0
1139.txt	0	0	0.6947331	0	0	0	0	0.26883978	0	0
114.txt	0	0	0.013519023	0.034080546	0	0	0.9516337	0	0	0
1140.txt	0	0	0.9857047	0	0	0	0	0	0	0
1141.txt	0	0	0.7203039	0.06026181	0	0	0	0.20189102	0	0
1142.txt	0	0	0.11845011	0.28973728	0	0.14700262	0.37029475	0.060460817	0.012472172	0
1143.txt	0	0	0.69768554	0.30076542	0	0	0	0	0	0
1144.txt	0	0	0.7340516	0	0	0.21275827	0	0	0.048511144	0
1145.txt	0	0	0.22525312	0.16600308	0.015744094	0	0.59027594	0	0	0
1146.txt	0	0	0.021831086	0.1633239	0	0	0.81430906	0	0	0
1147.txt	0	0	0.5941985	0.20371562	0	0	0	0.19894989	0	0
1148.txt	0	0	0.26146895	0.19153854	0	0	0.5462149	0	0	0
1149.txt	0	0	0.4949215	0.2041237	0	0	0.15418154	0.106981754	0.03239032	0
115.txt	0	0	0.018988987	0.12284029	0	0	0.77357095	0.08384361	0	0
1150.txt	0	0	0.10652622	0.46554884	0	0.03619683	0.13817269	0.25297678	0	0
1151.txt	0	0	0.72501314	0.18946292	0	0	0	0.05023665	0.026034394	0
1152.txt	0	0	0.829088	0	0	0	0.16220887	0	0	0
1153.txt	0	0	0.08345565	0.47995844	0.014588394	0.35577583	0.03252563	0.03339289	0	0
1154.txt	0	0	0.9298709	0	0	0	0	0	0.040389214	0
1155.txt	0	0	0.57531065	0.16236271	0	0	0.25755894	0	0	0
1156.txt	0	0	0.27373692	0.61244744	0.11260919	0	0	0	0	0
1157.txt	0	0	0.3310535	0.05620696	0	0.18545787	0.050904762	0.21662018	0.15811343	0
1158.txt	0	0	0.41644374	0	0.081618205	0	0.120377176	0	0.37031683	0
1159.txt	0	0	0.99418426	0	0	0	0	0	0	0
116.txt	0	0	0.17590645	0.58084446	0	0.20949571	0	0.031951252	0	0
1160.txt	0	0	0.87640285	0	0	0.07728373	0.033080027	0	0	0
1161.txt	0	0	0.99507743	0	0	0	0	0	0	0
1162.txt	0	0	0.73688155	0	0	0.24772117	0	0	0	0
1163.txt	0	0	0.3761142	0.3822686	0	0.069445625	0	0.15449443	0	0
1164.txt	0	0	0.99530905	0	0	0	0	0	0	0
1165.txt	0	0	0.5220709	0.13129325	0	0.02802381	0.12820591	0.019330941	0.16724056	0
1166.txt	0	0	0.5420586	0.14462546	0	0.031089498	0.06968537	0.2099962	0	0
1167.txt	0.058056034	0	0.7276855	0	0	0	0	0	0.17710663	0
1168.txt	0	0	0.554124	0.0800683	0	0	0.27571595	0.08931301	0	0
1169.txt	0	0	0.9397782	0	0	0	0	0	0	0
117.txt	0	0	0.7087517	0	0.28664333	0	0	0	0	0
1170.txt	0	0	0.7896606	0	0	0	0.0604138	0.13822493	0	0
1171.txt	0	0	0.9951046	0	0	0	0	0	0	0
1172.txt	0	0	0.40122718	0.036529828	0	0.12250826	0	0.43691748	0	0
1173.txt	0	0	0.88446087	0	0	0	0	0	0.06824661	0
1174.txt	0	0	0.8227569	0.1390015	0	0	0	0	0	0
1175.txt	0	0	0.96246916	0	0	0	0	0	0	0
1176.txt	0	0	0.9399887	0	0	0	0	0	0	0
1177.txt	0	0	0.99499655	0	0	0	0	0	0	0
1178.txt	0	0	0.9446059	0	0	0	0.03936203	0	0	0
1179.txt	0	0	0.99513155	0	0	0	0	0	0	0
118.txt	0	0	0.3971977	0.030649094	0.024923276	0.4157501	0	0.12684987	0	0
1180.txt	0	0	0.99505115	0	0	0	0	0	0	0
1181.txt	0	0	0.2395032	0	0	0.17719431	0	0.5208418	0.033772103	0
1182.txt	0	0	0.995105	0	0	0	0	0	0	0
1183.txt	0	0	0.9950239	0	0	0	0	0	0	0
1184.txt	0	0	0.7243548	0	0	0	0	0.1844805	0	0.056009736
1185.txt	0.011224205	0.011224206	0.6218925	0.011224565	0.011224534	0.011224697	0.011224389	0.011224326	0.2883119	0.0112246275
1186.txt	0	0	0.8548255	0	0.09278058	0	0	0.04645483	0	0
1187.txt	0	0	0.7460826	0	0	0.21579945	0	0	0	0
1188.txt	0	0	0.7732502	0	0	0	0.21696548	0	0	0
1189.txt	0	0	0.63133466	0.04986566	0	0.17330943	0	0	0.1314616	0
119.txt	0	0	0.939681	0	0	0.04249067	0	0	0	0
1190.txt	0	0	0.37101322	0.033834368	0	0.011094146	0.5085206	0.074232705	0	0
1191.txt	0	0	0.46787378	0.15840238	0	0.049833793	0.2128811	0.10153503	0	0
1192.txt	0	0	0.9057615	0	0.015680108	0	0	0.066445336	0	0
1193.txt	0	0	0.4947744	0	0	0	0.5024002	0	0	0
1194.txt	0	0	0.059778903	0.10623454	0	0	0.81798446	0.015408954	0	0
1195.txt	0	0	0.23931392	0.2539627	0	0.1213466	0.30136365	0.079109155	0	0
1196.txt	0	0	0.64578307	0	0	0.3370701	0	0	0	0
1197.txt	0	0	0.833669	0.13430741	0	0	0	0	0	0
1198.txt	0	0	0.3498506	0	0	0	0.55164206	0.09438412	0	0
1199.txt	0	0	0.34916756	0.06692147	0.57216984	0	0	0	0	0
12.txt	0	0	0	0.073935315	0	0	0.9106876	0	0	0
120.txt	0	0	0.31008425	0.014220911	0.011491252	0.41548833	0.1120202	0.13498656	0	0
1200.txt	0	0	0.38292196	0.10056355	0	0	0.408796	0.10590012	0	0
1201.txt	0	0	0.20118232	0.047131017	0	0	0.745284	0	0	0
1202.txt	0	0	0.94702727	0	0	0	0	0	0	0
1203.txt	0	0	0.6215936	0.036399078	0	0	0.31645918	0.022739476	0	0
1204.txt	0	0	0.5918776	0.021928243	0	0.14573412	0.05370751	0.18404712	0	0
1205.txt	0	0	0.94998807	0	0	0	0	0	0	0
1206.txt	0	0	0.9852201	0	0	0	0	0	0	0
1207.txt	0	0	0.012899707	0.043151774	0	0	0.9316831	0.011775162	0	0
1208.txt	0	0	0.94371516	0	0	0	0	0	0	0
1209.txt	0	0	0.9571025	0	0	0	0	0	0	0
121.txt	0	0	0.5945491	0	0	0	0.09921728	0.30108365	0	0
1210.txt	0	0	0.6758545	0	0	0	0.2955592	0	0	0
1211.txt	0	0	0.24669239	0	0	0.28675652	0.39459223	0	0.05642841	0
1212.txt	0.015855545	0	0	0.06756233	0.014917763	0.6482933	0.102538235	0.15004987	0	0
1213.txt	0	0	0.5940477	0	0	0	0.31694704	0.08127834	0	0
1214.txt	0	0	0.3234148	0	0	0.03446483	0.4826315	0.1575379	0	0
1215.txt	0	0	0.62742907	0.16625191	0	0.07131658	0.11415184	0	0	0
1216.txt	0	0.08959918	0.19179708	0.01882426	0	0.06848947	0.5523314	0.07479876	0	0
1217.txt	0	0	0.9357073	0	0	0	0	0	0	0
1218.txt	0	0	0.6084327	0.06884569	0.016974695	0	0.2990743	0	0	0
1219.txt	0	0	0.1540763	0.010996878	0	0.016031861	0.59104484	0.22750741	0	0
122.txt	0	0	0.07840296	0	0	0.3266516	0.06307675	0.5298533	0	0
1220.txt	0	0	0.57143635	0.3179573	0	0	0	0.10797375	0	0
1221.txt	0.12078849	0	0.6295001	0	0	0.23254877	0	0	0	0
1222.txt	0	0	0.53658414	0	0.12428201	0	0	0.3354368	0	0
1223.txt	0	0	0.714955	0.09105435	0	0.04517589	0.13938083	0	0	0
1224.txt	0	0	0.93520623	0	0	0	0	0.059523206	0	0
1225.txt	0	0	0.9742508	0	0	0	0	0	0	0
1226.txt	0	0	0.87484354	0	0	0	0.1164482	0	0	0
1227.txt	0	0	0.7571298	0	0	0	0.23639612	0	0	0
1228.txt	0	0	0.64875287	0	0	0	0.34395936	0	0	0
1229.txt	0	0	0.5277914	0.36276665	0	0	0	0.09993628	0	0
123.txt	0	0	0.15517819	0.5623296	0	0.07853156	0	0.19120012	0	0
1230.txt	0	0	0.7748864	0	0.0679681	0	0.067197844	0	0	0.057832755
1231.txt	0	0	0.84835553	0	0	0	0.14671591	0	0	0
1232.txt	0	0	0.13775322	0.15513776	0	0.029137008	0.053262316	0.6231905	0	0
1233.txt	0	0	0.8715509	0	0	0	0	0.124864325	0	0
1234.txt	0	0	0.8129337	0	0	0	0	0	0.16281188	0
1235.txt	0	0	0.870205	0.0640328	0	0.04594941	0.01733995	0	0	0
1236.txt	0	0	0.14398384	0.11253427	0	0.47035193	0.20971152	0.06245461	0	0
1237.txt	0	0	0.9572063	0.027615797	0	0	0	0	0	0
1238.txt	0.1412958	0	0.23310155	0.29033932	0	0	0.30290318	0.0307395	0	0
1239.txt	0	0	0.50452554	0.471215	0	0	0	0	0	0
124.txt	0	0	0.41272628	0	0.21450488	0.3194516	0	0.04717783	0	0
1240.txt	0	0	0.10635411	0.18400162	0	0	0.70854765	0	0	0
1241.txt	0	0	0.70254886	0.059409928	0	0	0	0.22894472	0	0
1242.txt	0	0	0.9410207	0	0	0	0	0.052986525	0	0
1243.txt	0	0	0.7732336	0	0	0	0	0	0.19812033	0
1244.txt	0.027663752	0	0.81774867	0.019328324	0	0	0.13124932	0	0	0
1245.txt	0	0	0.9877774	0	0	0	0	0	0	0
1246.txt	0	0	0.98078644	0	0	0	0	0	0	0
1247.txt	0	0	0.37495396	0.074437335	0	0	0.5476186	0	0	0
1248.txt	0	0	0.9639778	0	0	0	0	0	0	0
1249.txt	0	0	0.70143306	0	0.09525018	0	0.19427605	0	0	0
125.txt	0	0	0.44993013	0.12241421	0.426632	0	0	0	0	0
1250.txt	0	0	0.8554902	0	0	0	0.1387586	0	0	0
1251.txt	0	0	0	0.11356751	0	0	0.67326534	0.21141827	0	0
1252.txt	0.04410065	0	0.7435603	0.2023127	0	0	0	0	0	0
1253.txt	0	0	0.67463905	0	0	0	0.31403485	0	0	0
1254.txt	0	0	0	0.14493865	0.4825879	0	0	0.3661545	0	0
1255.txt	0	0	0.7705152	0	0	0.046127755	0	0.17186414	0	0
1256.txt	0	0	0.16678426	0.15096658	0	0	0.64924705	0.032112226	0	0
1257.txt	0	0	0.64920884	0.06308658	0	0	0.2826782	0	0	0
1258.txt	0	0	0.9432674	0	0	0	0	0.036724925	0	0
1259.txt	0.07485575	0	0.71713394	0	0	0	0.18299116	0	0	0
126.txt	0	0	0.78199464	0.1859141	0	0	0	0	0	0
1260.txt	0	0	0.77649045	0	0	0	0.20771125	0	0	0
1261.txt	0	0	0.5663773	0.2629753	0	0	0.16248636	0	0	0
1262.txt	0	0	0.047990452	0	0	0.94485337	0	0	0	0
1263.txt	0	0	0.29851773	0.17939074	0	0.22427659	0	0.2886312	0	0
1264.txt	0	0	0.8956547	0	0	0.07928586	0	0	0	0
1265.txt	0	0	0.38003972	0.5604566	0	0	0	0.051866893	0	0
1266.txt	0	0	0.6985842	0.24382666	0	0	0	0	0	0
1267.txt	0	0	0.893505	0.024112323	0	0	0	0.07883934	0	0
1268.txt	0	0	0.66288793	0.08006796	0	0	0.24809283	0	0	0
1269.txt	0	0	0.53775465	0.45758498	0	0	0	0	0	0
127.txt	0	0	0.43225744	0	0	0.21132351	0.1928978	0.16002625	0	0
1270.txt	0	0	0.8981113	0	0	0	0.09595655	0	0	0
1271.txt	0	0	0.43641	0.1338002	0.25582948	0.019201983	0	0.15257917	0	0
1272.txt	0	0	0.42548522	0.38733497	0	0	0.18295118	0	0	0
1273.txt	0	0	0.60760796	0.07484245	0	0	0.3140378	0	0	0
1274.txt	0	0	0.21578972	0.28672966	0	0	0.15536419	0.3374326	0	0
1275.txt	0	0	0.4850207	0	0.030963	0.47835535	0	0	0	0
1276.txt	0	0	0.9310932	0.03903258	0	0	0	0	0	0
1277.txt	0	0	0.42100322	0.033690676	0	0	0.5425088	0	0	0
1278.txt	0	0	0.5101432	0	0	0	0.48707363	0	0	0
1279.txt	0.015008988	0	0.2961747	0.037785634	0	0.08935451	0.35719234	0.20159456	0	0
128.txt	0	0	0.8870057	0.02259928	0	0	0.08699122	0	0	0
1280.txt	0.012501694	0.0125017	0.8874726	0.012505518	0.012502531	0.012504646	0.012504335	0.012503144	0.012501697	0.012502083
1281.txt	0	0	0.51587826	0.24779266	0	0	0.12660448	0.10605014	0	0
1282.txt	0	0	0.6819979	0	0	0	0.20157568	0.11331915	0	0
1283.txt	0	0	0.80524194	0	0	0.17565116	0	0	0	0
1284.txt	0.012803185	0.012803186	0.88476753	0.0128054395	0.012803454	0.012803599	0.012803544	0.012803235	0.012803185	0.012803641
1285.txt	0	0	0.99484545	0	0	0	0	0	0	0
1286.txt	0	0	0.49075708	0	0	0	0.50261325	0	0	0
1287.txt	0	0	0.059593968	0.099231124	0	0	0.64217544	0.1938486	0	0
1288.txt	0	0	0.8574067	0	0.04908929	0.044564366	0	0.04346228	0	0
1289.txt	0	0	0.33977917	0.024454257	0	0.10489634	0.12883107	0.39719158	0	0
129.txt	0	0	0.76545227	0	0	0	0.21099502	0	0	0
1290.txt	0	0	0.81785315	0	0	0.109287255	0	0	0	0
1291.txt	0	0	0.46546108	0.04149621	0	0.042787187	0.4458761	0	0	0
1292.txt	0.011129579	0.011129579	0.63762784	0.0111303935	0.011129906	0.27333346	0.011129972	0.011129647	0.011129579	0.011130094
1293.txt	0	0	0.78490424	0.08738091	0	0	0.124590814	0	0	0
1294.txt	0	0	0.40103984	0.18826361	0.094652966	0.24027467	0.072154865	0	0	0
1295.txt	0.010006903	0.010006905	0.9099348	0.0100082345	0.010007067	0.01000736	0.0100071775	0.010007488	0.010006904	0.010007205
1296.txt	0	0	0.28979662	0	0	0.15686916	0.33283255	0.2165736	0	0
1297.txt	0	0	0.072954744	0.08138791	0	0.07325384	0.62923455	0.13498636	0	0
1298.txt	0	0	0.34258413	0.06452588	0	0	0	0.5869	0	0
1299.txt	0	0	0.13433662	0.06490525	0.013358672	0	0	0.6960416	0	0.08745547
13.txt	0	0	0.8745459	0	0	0	0.116127	0	0	0
130.txt	0.055816278	0	0.30462694	0.10620959	0	0.33705196	0.013174825	0.17329179	0	0
1300.txt	0	0	0.29466483	0	0	0	0.6762258	0.020928653	0	0
1301.txt	0	0	0.47119498	0	0	0	0.5243478	0	0	0
1302.txt	0	0	0.40075073	0	0	0	0.5943604	0	0	0
1303.txt	0.01428539	0.014285393	0.8714278	0.014286567	0.01428577	0.014286266	0.014285911	0.014285465	0.014285392	0.014286055
1304.txt	0	0	0.3202874	0.07852686	0	0	0.43546113	0.1637867	0	0
1305.txt	0	0	0.19230588	0.5839134	0	0	0	0.2185104	0	0
1306.txt	0	0	0.47667283	0	0	0.03130433	0.4584742	0.029835695	0	0
1307.txt	0	0	0.4641566	0	0	0	0.34160593	0.186441	0	0
1308.txt	0	0	0.10887185	0	0	0	0.8855306	0	0	0
1309.txt	0	0	0.36502993	0.15441777	0.42703635	0.047878057	0	0	0	0
131.txt	0	0	0.42317602	0.3940146	0	0	0	0.17840493	0	0
1310.txt	0	0	0.43284932	0	0	0.2624401	0.061596736	0.24137306	0	0
1311.txt	0	0	0.2912852	0.315456	0	0	0.38790038	0	0	0
1312.txt	0	0	0.6669173	0	0	0	0.32572582	0	0	0
1313.txt	0.01119611	0.011196111	0.64807457	0.1548639	0.011196636	0.11868677	0.011196954	0.011196175	0.01119611	0.011196639
